,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
858,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15253,2023-01-06,SCC_4900,3,,,RFQ 23-0016,NET 30,,,Formula for Total??,SCC_15253, ,Capitol Engineering Co. - 15253,Quote,2023-05-06,859,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-10,DESERT
859,"Copperstate Construction Services, Inc.",1908 N. Rosemont,,Mesa,AZ,85205,SCC_15254,2023-01-09,SCC_4901,3,,A/P,2022044,NET 30,420.751.6388  EX 103,,Formula for Total??,SCC_15254, ,"Copperstate Construction Services, Inc. - 15254",Quote,2023-05-09,860,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-16,DESERT
860,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15255,2023-01-09,SCC_4898,3,,Connie Huston,22088,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15255, ,MMI Industrial & Steel - 15255,Quote,2023-05-09,861,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
861,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15256,2023-01-10,SCC_4900,3,,,RFQ-23-0024,NET 30,,,Formula for Total??,SCC_15256, ,Capitol Engineering Co. - 15256,Quote,2023-05-10,862,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
862,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15257,2023-01-11,SCC_4900,3,,,RFQ 23-0028,NET 30,,,Formula for Total??,SCC_15257, ,Capitol Engineering Co. - 15257,Quote,2023-05-11,863,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
863,Silent-Aire USA Inc.,280 E. Germann Rd.,,Gilbert,AZ,85297,SCC_15258,2023-01-11,SCC_5025,9796,,Accounts Payable,RDD MER Base Frame,NET 30,480-656-1239,,Formula for Total??,SCC_15258, ,Silent-Aire USA Inc. - 15258,Quote,2023-05-11,864,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
864,Schuff Steel Company,"3003 N Central Ave
Suite1500",,Phoenix,AZ,85012,SCC_15260,2023-01-11,SCC_4907,3,,A/P,3756-5008,NET 30,602 452 4476,,Formula for Total??,SCC_15260, ,Schuff Steel Company - 15260,Quote,2023-05-11,865,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-11,DESERT
865,city of surprise,,,,  ,,SCC_15262,2023-01-12,SCC_5051,3,,,City of suprise,,,,Formula for Total??,SCC_15262, ,city of surprise - 15262,Quote,2023-05-12,866,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-16,DESERT
866,Silent-Aire USA Inc.,280 E. Germann Rd.,,Gilbert,AZ,85297,SCC_15263,2023-01-12,SCC_5025,9796,,Accounts Payable,RDD MER Base Frame,NET 30,480-656-1239,,Formula for Total??,SCC_15263, ,Silent-Aire USA Inc. - 15263,Quote,2023-05-12,867,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
867,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15264,2023-01-13,SCC_4900,3,,,Joe,NET 30,,,Formula for Total??,SCC_15264, ,Capitol Engineering Co. - 15264,Quote,2023-05-13,868,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
868,U.S. Pipe Fabrication,3065 S. 43rd Ave,,Phoenix,AZ,85009,SCC_15265,2023-01-16,SCC_5044,3,,Charles Gregg,01132023A,DUE ON RECEI,602-654-1360,,Formula for Total??,SCC_15265, ,U.S. Pipe Fabrication - 15265,Quote,2023-05-16,869,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-16,DESERT
869,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_15266,2023-01-16,SCC_4949,3,,Karen,Shore line Art,NET 30,602-272-3600,,Formula for Total??,SCC_15266, ,Magnum Engineering Inc. - 15266,Quote,2023-05-16,870,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-16,DESERT
870,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_15267,2023-01-16,SCC_4949,3,,Karen,Shore line Art,NET 30,602-272-3600,,Formula for Total??,SCC_15267, ,Magnum Engineering Inc. - 15267,Quote,2023-05-16,871,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
871,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15268,2023-01-17,SCC_4900,3,,,RF 23-0024,NET 30,,,Formula for Total??,SCC_15268, ,Capitol Engineering Co. - 15268,Quote,2023-05-17,872,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-17,DESERT
872,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15269,2023-01-17,SCC_4900,3,,,powerhouse cooling tower,NET 30,,,Formula for Total??,SCC_15269, ,Capitol Engineering Co. - 15269,Quote,2023-05-17,873,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-17,DESERT
873,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15270,2023-01-18,SCC_4900,3,,,RFQ-23-0064,NET 30,,,Formula for Total??,SCC_15270, ,Capitol Engineering Co. - 15270,Quote,2023-05-18,874,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-18,DESERT
874,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_15272,2023-01-20,SCC_4967,3,,James Hwyward,Tank touch up,NET 45,480-627-8263,480-967-7828,Formula for Total??,SCC_15272, ,Schreiber Foods - 15272,Quote,2023-05-20,875,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-06,DESERT
875,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15273,2023-01-24,SCC_4898,3,,Connie Huston,22393,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15273, ,MMI Industrial & Steel - 15273,Quote,2023-05-24,876,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
876,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15274,2023-01-24,SCC_4900,3,,,B4455,NET 30,,,Formula for Total??,SCC_15274, ,Capitol Engineering Co. - 15274,Quote,2023-05-24,877,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
877,Schuff Steel Company,"3003 N Central Ave
Suite1500",,Phoenix,AZ,85012,SCC_15275,2023-01-24,SCC_4907,3,,A/P,3774 intel,NET 30,602 452 4476,,Formula for Total??,SCC_15275, ,Schuff Steel Company - 15275,Quote,2023-05-24,878,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-24,DESERT
878,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_15276,2023-01-24,SCC_4912,3,,Casey Gauthier,,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_15276, ,Alstate Steel - 15276,Quote,2023-05-24,879,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-25,DESERT
879,"Copperstate Construction Services, Inc.",1908 N. Rosemont,,Mesa,AZ,85205,SCC_15277,2023-01-26,SCC_4901,3,,A/P,Tommy,NET 30,420.751.6388  EX 103,,Formula for Total??,SCC_15277, ,"Copperstate Construction Services, Inc. - 15277",Quote,2023-05-26,880,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
880,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_15278,2023-01-30,SCC_4890,3,,J,Adero canyon 222-207,NET 30,(602) 247-4370,,Formula for Total??,SCC_15278, ,Currier Construction - 15278,Quote,2023-05-30,881,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
881,Schuff Steel Company,"3003 N Central Ave
Suite1500",,Phoenix,AZ,85012,SCC_15279,2023-01-30,SCC_4907,3,,A/P,3770,NET 30,602 452 4476,,Formula for Total??,SCC_15279, ,Schuff Steel Company - 15279,Quote,2023-05-30,882,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-01-30,DESERT
882,GrayWolf Industrial,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_15280,2023-02-01,SCC_4932,3,,David Melberg,NO 10 SHAFT PAINTING,NET 30,602-452-4426,,Formula for Total??,SCC_15280, ,GrayWolf Industrial - 15280,Quote,2023-06-01,883,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
883,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_15282,2023-02-01,SCC_4912,3,,Caitlin Gauthier,Casey,NET 30,,,Formula for Total??,SCC_15282, ,Alstate Steel - 15282,Quote,2023-06-01,884,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
884,D & L Fabricating,1422 South 21st Drive Dr,,Phoenix,AZ,85009,SCC_15284,2023-02-01,SCC_5040,3,,,TSMC,DUE ON RECEI,623-628-0308,,Formula for Total??,SCC_15284, ,D & L Fabricating - 15284,Quote,2023-06-01,885,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
885,Morales Artistic Wrought Iron,,,,  ,,SCC_15285,2023-02-03,SCC_5052,9797,,Denisse,,,602-367-4454,623-207-7682,Formula for Total??,SCC_15285, ,Morales Artistic Wrought Iron - 15285,Quote,2023-06-03,886,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
886,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15286,2023-02-06,SCC_4898,3,,Connie Huston,23038,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15286, ,MMI Industrial & Steel - 15286,Quote,2023-06-06,887,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
887,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_15287,2023-02-09,SCC_4890,3,,J,S20-228 CWTP,NET 30,(602) 247-4370,,Formula for Total??,SCC_15287, ,Currier Construction - 15287,Quote,2023-06-09,888,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-09,DESERT
888,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15288,2023-02-09,SCC_4973,3,,Kim Rivera,Arsenic treatment plant,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15288, ,Keller Electrical Ind - 15288,Quote,2023-06-09,889,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-09,DESERT
889,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15289,2023-02-13,SCC_4900,3,,,Joe,NET 30,,,Formula for Total??,SCC_15289, ,Capitol Engineering Co. - 15289,Quote,2023-06-13,890,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-13,DESERT
890,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_15290,2023-02-13,SCC_4949,3,,Karen,Tree Trunks,NET 30,602-272-3600,,Formula for Total??,SCC_15290, ,Magnum Engineering Inc. - 15290,Quote,2023-06-13,891,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-13,DESERT
891,D & L Fabricating,1422 South 21st Drive Dr,,Phoenix,AZ,85009,SCC_15291,2023-02-15,SCC_5040,3,,,21752,DUE ON RECEI,623-628-0308,,Formula for Total??,SCC_15291, ,D & L Fabricating - 15291,Quote,2023-06-15,892,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-15,DESERT
892,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15292,2023-02-16,SCC_4900,3,,,Jim tucker,NET 30,,,Formula for Total??,SCC_15292, ,Capitol Engineering Co. - 15292,Quote,2023-06-16,893,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-16,DESERT
893,City of Phoenix,,,,  ,,SCC_15293,2023-02-17,SCC_5053,3,,,Shadow play,,,,Formula for Total??,SCC_15293, ,City of Phoenix - 15293,Quote,2023-06-17,894,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
894,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15294,2023-02-18,SCC_4973,3,,Kim Rivera,230249,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15294, ,Keller Electrical Ind - 15294,Quote,2023-06-18,895,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
895,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_15295,2023-02-18,SCC_4891,3,,Amalia Arvizu,1688,NET 30,(602) 243-2766,(602) 243-7746,Formula for Total??,SCC_15295, ,Castle Steel - 15295,Quote,2023-06-18,896,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-22,DESERT
896,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15296,2023-02-20,SCC_4900,3,,,Jim tucker,NET 30,,,Formula for Total??,SCC_15296, ,Capitol Engineering Co. - 15296,Quote,2023-06-20,897,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-20,DESERT
897,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15297,2023-02-20,SCC_4898,3,,Connie Huston,22088 load 29,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15297, ,MMI Industrial & Steel - 15297,Quote,2023-06-20,898,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-20,DESERT
898,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15298,2023-02-20,SCC_4898,3,,Connie Huston,22088 load 23,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15298, ,MMI Industrial & Steel - 15298,Quote,2023-06-20,899,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-20,DESERT
899,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15299,2023-02-22,SCC_4900,3,,,RFQ-23-0211,NET 30,,,Formula for Total??,SCC_15299, ,Capitol Engineering Co. - 15299,Quote,2023-06-22,900,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-22,DESERT
900,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_15300,2023-02-22,SCC_4891,3,,Amalia Arvizu,scottsdale civic center,NET 30,(602) 243-2766,(602) 243-7746,Formula for Total??,SCC_15300, ,Castle Steel - 15300,Quote,2023-06-22,901,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
901,Schuff Steel Company,"3003 N Central Ave
Suite1500",,Phoenix,AZ,85012,SCC_15301,2023-02-22,SCC_4907,3,,A/P,W22054,NET 30,602 452 4476,,Formula for Total??,SCC_15301, ,Schuff Steel Company - 15301,Quote,2023-06-22,902,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
902,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15306,2023-02-27,SCC_4973,3,,Kim Rivera,,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15306, ,Keller Electrical Ind - 15306,Quote,2023-06-27,903,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-02-27,DESERT
903,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15307,2023-02-27,SCC_4898,3,,Connie Huston,PV 083122 lucid PH2,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15307, ,MMI Industrial & Steel - 15307,Quote,2023-06-27,904,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
904,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15308,2023-02-28,SCC_4973,3,,Kim Rivera,230841 Sedona,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15308, ,Keller Electrical Ind - 15308,Quote,2023-06-28,905,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
905,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_15309,2023-03-01,SCC_4912,3,,Caitlin Gauthier,Tower,NET 30,,,Formula for Total??,SCC_15309, ,Alstate Steel - 15309,Quote,2023-06-29,906,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-01,DESERT
906,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15310,2023-03-01,SCC_4900,3,,,RFQ 23-0231,NET 30,,,Formula for Total??,SCC_15310, ,Capitol Engineering Co. - 15310,Quote,2023-06-29,907,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
907,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15311,2023-03-02,SCC_4898,3,,Connie Huston,23077,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15311, ,MMI Industrial & Steel - 15311,Quote,2023-06-30,908,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
908,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15312,2023-03-02,SCC_4898,3,,Connie Huston,23038,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15312, ,MMI Industrial & Steel - 15312,Quote,2023-06-30,909,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
909,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15313,2023-03-02,SCC_4898,3,,Connie Huston,23-111 lilac,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15313, ,MMI Industrial & Steel - 15313,Quote,2023-06-30,910,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
910,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_15314,2023-03-03,SCC_4927,3,,David Cooper,charlie,NET 30,602-272-6000,,Formula for Total??,SCC_15314, ,MMI Tank - 15314,Quote,2023-07-01,911,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
911,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15315,2023-03-03,SCC_4973,3,,Kim Rivera,Cody Stevens,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15315, ,Keller Electrical Ind - 15315,Quote,2023-07-01,912,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-03,DESERT
912,AlumA-line,,,,  ,,SCC_15316,2023-03-03,SCC_5055,3,,,Dean,,,,Formula for Total??,SCC_15316, ,AlumA-line - 15316,Quote,2023-07-01,913,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-03,DESERT
913,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15317,2023-03-03,SCC_4900,3,,,RFQ-23-0251,NET 30,,,Formula for Total??,SCC_15317, ,Capitol Engineering Co. - 15317,Quote,2023-07-01,914,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-03,DESERT
914,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_15319,2023-03-07,SCC_4899,9797,,Thomas Haberny,,NET 30,602-759-8260,,Formula for Total??,SCC_15319, ,Southwest Metalsmiths - 15319,Quote,2023-07-05,915,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
915,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_15320,2023-03-07,SCC_4912,3,,Caitlin Gauthier,Block 13,NET 30,,,Formula for Total??,SCC_15320, ,Alstate Steel - 15320,Quote,2023-07-05,916,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
916,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15321,2023-03-08,SCC_4900,3,,,B-4470,NET 30,,,Formula for Total??,SCC_15321, ,Capitol Engineering Co. - 15321,Quote,2023-07-06,917,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
917,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15322,2023-03-08,SCC_4900,3,,,Sand wheel,NET 30,,,Formula for Total??,SCC_15322, ,Capitol Engineering Co. - 15322,Quote,2023-07-06,918,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
918,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_15323,2023-03-09,SCC_4969,3,,Antonia,Ben,NET 30,602-455-4310,,Formula for Total??,SCC_15323, ,S Diamond Steel - 15323,Quote,2023-07-07,919,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
919,"DNG Construction, LLC",3933 East La Salle Street,,Phoenix,AZ,85040,SCC_15324,2023-03-09,SCC_5054,3,,,22-01-127,DUE ON RECEI,480-361-9137,,Formula for Total??,SCC_15324, ,"DNG Construction, LLC - 15324",Quote,2023-07-07,920,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-09,DESERT
920,D & L Fabricating,1422 South 21st Drive Dr,,Phoenix,AZ,85009,SCC_15325,2023-03-10,SCC_5040,3,,,22832 RFI 3359.2,DUE ON RECEI,623-628-0308,,Formula for Total??,SCC_15325, ,D & L Fabricating - 15325,Quote,2023-07-08,921,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-10,DESERT
921,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15326,2023-03-10,SCC_4898,3,,Connie Huston,Brewery process skid,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15326, ,MMI Industrial & Steel - 15326,Quote,2023-07-08,922,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-10,DESERT
922,Schreiber Foods,2122 S Hardy Drive,,Tempe,AZ,85282,SCC_15329,2023-03-13,SCC_4967,3,,James Hwyward,tank # 7,NET 45,480-627-8263,480-967-7828,Formula for Total??,SCC_15329, ,Schreiber Foods - 15329,Quote,2023-07-11,923,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
923,D & L Fabricating,1422 South 21st Drive Dr,,Phoenix,AZ,85009,SCC_15330,2023-03-15,SCC_5040,3,,,Eagle-intel FAB,DUE ON RECEI,623-628-0308,,Formula for Total??,SCC_15330, ,D & L Fabricating - 15330,Quote,2023-07-13,924,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
924,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15331,2023-03-15,SCC_4900,3,,,RFQ-23-0274-1,NET 30,,,Formula for Total??,SCC_15331, ,Capitol Engineering Co. - 15331,Quote,2023-07-13,925,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
925,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_15332,2023-03-15,SCC_4890,3,,J,San tan 320 water campus,NET 30,(602) 247-4370,,Formula for Total??,SCC_15332, ,Currier Construction - 15332,Quote,2023-07-13,926,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-15,DESERT
926,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15333,2023-03-16,SCC_4900,3,,,Joe Aggas,NET 30,,,Formula for Total??,SCC_15333, ,Capitol Engineering Co. - 15333,Quote,2023-07-14,927,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-16,DESERT
927,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_15334,2023-03-16,SCC_4899,3,,Tyson Wines,,NET 30,,,Formula for Total??,SCC_15334, ,Southwest Metalsmiths - 15334,Quote,2023-07-14,928,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
928,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15335,2023-03-17,SCC_4900,3,,,,NET 30,,,Formula for Total??,SCC_15335, ,Capitol Engineering Co. - 15335,Quote,2023-07-15,929,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
929,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15336,2023-03-17,SCC_4900,3,,,Joe Aggas,NET 30,,,Formula for Total??,SCC_15336, ,Capitol Engineering Co. - 15336,Quote,2023-07-15,930,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
930,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_15337,2023-03-17,SCC_4899,3,,Tyson Wines,,NET 30,,,Formula for Total??,SCC_15337, ,Southwest Metalsmiths - 15337,Quote,2023-07-15,931,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-23,DESERT
931,Aluma Line Inc,529 E Juanita Ave # 6,,Mesa,AZ,85204,SCC_15338,2023-03-20,SCC_5055,3,,Ron Schneider,Site No. 1,DUE ON RECEI,480-926-3831,,Formula for Total??,SCC_15338, ,Aluma Line Inc - 15338,Quote,2023-07-18,932,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
932,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15339,2023-03-20,SCC_4898,3,,Connie Huston,23038 load # 2,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15339, ,MMI Industrial & Steel - 15339,Quote,2023-07-18,933,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
933,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15340,2023-03-20,SCC_4898,3,,Connie Huston,"21316 Load #4,5",NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15340, ,MMI Industrial & Steel - 15340,Quote,2023-07-18,934,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
934,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15341,2023-03-20,SCC_4898,3,,Connie Huston,"22088 L# 3,14,24,49,3,14,24,51",NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15341, ,MMI Industrial & Steel - 15341,Quote,2023-07-18,935,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
935,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_15342,2023-03-20,SCC_4899,9796,,,Bronco Billy's Beams,NET 30,,,Formula for Total??,SCC_15342, ,Southwest Metalsmiths - 15342,Quote,2023-07-18,936,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-20,DESERT
936,Simflo Pump,754 E Maley St,,Willcox,AZ,85643,SCC_15344,2023-03-21,SCC_4962,3,,Virginia Parish,20864,NET 30,806-747-3411,,Formula for Total??,SCC_15344, ,Simflo Pump - 15344,Quote,2023-07-19,937,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
937,D & L Fabricating,1422 South 21st Drive Dr,,Phoenix,AZ,85009,SCC_15345,2023-03-21,SCC_5040,3,,,22-2325033,DUE ON RECEI,623-628-0308,,Formula for Total??,SCC_15345, ,D & L Fabricating - 15345,Quote,2023-07-19,938,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2023-03-21,DESERT
938,"Copperstate Construction Services, Inc.",1908 N. Rosemont,,Mesa,AZ,85205,SCC_15346,2023-03-21,SCC_4901,3,,A/P,8231,NET 30,420.751.6388  EX 103,,Formula for Total??,SCC_15346, ,"Copperstate Construction Services, Inc. - 15346",Quote,2023-07-19,939,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
