,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
9830,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20529,2023-01-25,DCS_1190,9798,N/A,Eric Bolze,Green,NET 30,(602) 212-9515,(602) 212-9512,Formula for Total??,DCS_20529, ,E2 Innovations - 20529,Quote,2023-05-25,9833,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-25,DESERT
9831,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20530,2023-01-25,DCS_1190,9798,N/A,Eric Bolze,Red,NET 30,(602) 212-9515,(602) 212-9512,Formula for Total??,DCS_20530, ,E2 Innovations - 20530,Quote,2023-05-25,9834,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9832,Tru-Stop Inc,1725 West 10th Place,,Tempe,AZ,85281,DCS_20531,2023-01-25,DCS_4497,9798,N/A,Ron Hall,,NET 30,6023239125,6023239379,Formula for Total??,DCS_20531, ,Tru-Stop Inc - 20531,Quote,2023-05-25,9835,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-27,DESERT
9833,Denali Metal Works,"450 E. Pima Street, #2",,Phoenix,AZ,85004,DCS_20532,2023-01-25,DCS_1073,9798,N/A,Julie Worthington,Custom Paint,DUE ON RECEI,(602) 606-7658,(602) 606-7517,Formula for Total??,DCS_20532, ,Denali Metal Works - 20532,Quote,2023-05-25,9836,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9834,Alstate Steel Arizona,5343 Mohave St,,Alstate Steel,AZ,85043,DCS_20533,2023-01-25,DCS_191,3,N/A,Casey Gauthier,,NET 30,505-877-5454/ 602-699-6500,505-877-4711,Formula for Total??,DCS_20533, ,Alstate Steel Arizona - 20533,Quote,2023-05-25,9837,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-25,DESERT
9835,Slurry Management Systems,3965 East Patrick Lane,,Las Vegas,NV,89139,DCS_20534,2023-01-25,DCS_6859,3,,Alan Swift,,,,,Formula for Total??,DCS_20534, ,Slurry Management Systems - 20534,Quote,2023-05-25,9838,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-25,DESERT
9836,GT Mechanical,,,,  ,,DCS_20535,2023-01-26,DCS_6863,9800,,Jerry Linton,,,701-580-7733,,Formula for Total??,DCS_20535, ,GT Mechanical - 20535,Quote,2023-05-26,9839,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9837,Masthead International,"Masthead International
3602 South 16th St.",,Phoenix,AZ,85040,DCS_20536,2023-01-26,DCS_2784,9800,N/A,Tyler Maher,,NET 30,602-510-0420,,Formula for Total??,DCS_20536, ,Masthead International - 20536,Quote,2023-05-26,9840,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9838,Usher Precision Manufacturing,,,,  ,,DCS_20537,2023-01-26,DCS_6864,9800,,Sam Westendorf,,DUE ON RECEI,623-587-8444,,Formula for Total??,DCS_20537, ,Usher Precision Manufacturing - 20537,Quote,2023-05-26,9841,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-26,DESERT
9839,"Grayleaf Studio, LLC",,,,  ,,DCS_20538,2023-01-27,DCS_1576,9798,N/A,Michael Moore,,DUE ON RECEI,480-553-3941,866-276-1177,Formula for Total??,DCS_20538, ,"Grayleaf Studio, LLC - 20538",Quote,2023-05-27,9842,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-27,DESERT
9840,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,DCS_20539,2023-01-27,DCS_2999,9798,N/A,Ulises Ordonez,,NET 30,480.964.9041,480.964.9707,Formula for Total??,DCS_20539, ,MMI Industrial & Steel - 20539,Quote,2023-05-27,9843,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9841,Banging Gears Motorworkz LLC,,,,  ,,DCS_20540,2023-01-27,DCS_6865,9800,,,,,,,Formula for Total??,DCS_20540, ,Banging Gears Motorworkz LLC - 20540,Quote,2023-05-27,9844,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9842,Banging Gears Motorworkz LLC,,,,  ,,DCS_20541,2023-01-27,DCS_6865,9800,,,J Davis,,,,Formula for Total??,DCS_20541, ,Banging Gears Motorworkz LLC - 20541,Quote,2023-05-27,9845,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9843,Banging Gears Motorworkz LLC,,,,  ,,DCS_20542,2023-01-27,DCS_6865,9800,,,C. Cole III,,,,Formula for Total??,DCS_20542, ,Banging Gears Motorworkz LLC - 20542,Quote,2023-05-27,9846,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9844,Alstate Steel Arizona,5343 Mohave St,,Alstate Steel,AZ,85043,DCS_20543,2023-01-27,DCS_191,9798,N/A,Casey Gauthier,,NET 30,505-877-5454/ 602-699-6500,505-877-4711,Formula for Total??,DCS_20543, ,Alstate Steel Arizona - 20543,Quote,2023-05-27,9847,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9845,Southwest Prototyping,,,,  ,,DCS_20544,2023-01-27,DCS_6609,9800,,Guy Symonds,,DUE ON RECEI,313-646-1397,,Formula for Total??,DCS_20544, ,Southwest Prototyping - 20544,Quote,2023-05-27,9848,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-27,DESERT
9846,Graywolf,4320 E. Presidio Street Suite 111,,Mesa,AZ,85215,DCS_20545,2023-01-27,DCS_5813,9800,,Larry Wilson,,NET 30,480-201-4108,,Formula for Total??,DCS_20545, ,Graywolf - 20545,Quote,2023-05-27,9849,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-01-27,DESERT
9847,Revolution Industrial,5858 W Riggs Rd,,Chandler,AZ,85226,DCS_20546,2023-01-30,DCS_5454,9800,,Christopher Stevens,MANUFACTURING PLANT EXPANSION,DUE ON RECEI,480-577-7743,,Formula for Total??,DCS_20546, ,Revolution Industrial - 20546,Quote,2023-05-30,9851,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9848,Casa Grande School Dist.,,,,  ,,DCS_20547,2023-01-30,DCS_683,9800,N/A,Angel Salinas,,NET 30,520-510-7967,,Formula for Total??,DCS_20547, ,Casa Grande School Dist. - 20547,Quote,2023-05-30,9850,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9849,Denali Metal Works,"450 E. Pima Street, #2",,Phoenix,AZ,85004,DCS_20548,2023-01-30,DCS_1073,9798,N/A,Julie Worthington,,DUE ON RECEI,(602) 606-7658,(602) 606-7517,Formula for Total??,DCS_20548, ,Denali Metal Works - 20548,Quote,2023-05-30,9852,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9850,"Saguaro Steel Industries, LLC",3541 W. Lower Buckeye Rd,,Phoenix,AZ,85009,DCS_20549,2023-01-30,DCS_3876,9800,N/A,Dave Corral,,NET 30,(602) 272-8811,(602) 272-3453,Formula for Total??,DCS_20549, ,"Saguaro Steel Industries, LLC - 20549",Quote,2023-05-30,9853,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9851,Blockwise Engineering,"425 S. 48th Street, Suite 108",,Tempe,AZ,85281,DCS_20550,2023-01-31,DCS_521,9800,N/A,Aaron Smith,,NET 30,602-954-7703,,Formula for Total??,DCS_20550, ,Blockwise Engineering - 20550,Quote,2023-05-31,9854,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9852,Blockwise Engineering,"425 S. 48th Street, Suite 108",,Tempe,AZ,85281,DCS_20551,2023-01-31,DCS_521,9800,N/A,Aaron Smith,,NET 30,602-954-7703,,Formula for Total??,DCS_20551, ,Blockwise Engineering - 20551,Quote,2023-05-31,9855,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9853,Denali Metal Works,"450 E. Pima Street, #2",,Phoenix,AZ,85004,DCS_20552,2023-02-01,DCS_1073,9798,N/A,Julie Worthington,,DUE ON RECEI,(602) 606-7658,(602) 606-7517,Formula for Total??,DCS_20552, ,Denali Metal Works - 20552,Quote,2023-06-01,9856,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9854,"K.T. Fabrication, Inc",501 E. Comstock Drive,,Chandler,AZ,85225,DCS_20553,2023-02-01,DCS_2450,9798,N/A,John Lowry,ASU-TNAB Brise Solei MU,NET 30,(480) 497-3140,(480) 497-3158,Formula for Total??,DCS_20553, ,"K.T. Fabrication, Inc - 20553",Quote,2023-06-01,9857,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9855,Stewart Graf,,,,  ,,DCS_20554,2023-02-01,DCS_6869,9800,,Stewart Graf,,,602-361-3377,,Formula for Total??,DCS_20554, ,Stewart Graf - 20554,Quote,2023-06-01,9861,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9856,"K.T. Fabrication, Inc",501 E. Comstock Drive,,Chandler,AZ,85225,DCS_20556,2023-02-01,DCS_2450,9798,N/A,John Lowry,ASU-TNAB Brie Solei,NET 30,(480) 497-3140,(480) 497-3158,Formula for Total??,DCS_20556, ,"K.T. Fabrication, Inc - 20556",Quote,2023-06-01,9862,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9857,Video West,1050 N 52nd St,,Phoenix,AZ,85008,DCS_20560,2023-02-01,DCS_6870,9800,,,,DUE ON RECEI,,,Formula for Total??,DCS_20560, ,Video West - 20560,Quote,2023-06-01,9863,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-15,DESERT
9858,Tru-Stop Inc,1725 West 10th Place,,Tempe,AZ,85281,DCS_20561,2023-02-01,DCS_4497,9798,N/A,Kent Carpenter,,NET 30,(602) 323-9125,(602) 323-9379,Formula for Total??,DCS_20561, ,Tru-Stop Inc - 20561,Quote,2023-06-01,9858,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9859,Tru-Stop Inc,1725 West 10th Place,,Tempe,AZ,85281,DCS_20562,2023-02-01,DCS_4497,9798,N/A,Kent Carpenter,,NET 30,(602) 323-9125,(602) 323-9379,Formula for Total??,DCS_20562, ,Tru-Stop Inc - 20562,Quote,2023-06-01,9859,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9860,Tru-Stop Inc,1725 West 10th Place,,Tempe,AZ,85281,DCS_20563,2023-02-01,DCS_4497,9798,N/A,Kent Carpenter,,NET 30,(602) 323-9125,(602) 323-9379,Formula for Total??,DCS_20563, ,Tru-Stop Inc - 20563,Quote,2023-06-01,9860,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9861,American Equipment Inc,,,,  ,,DCS_20564,2023-02-01,DCS_6871,9800,,Mike Scott,,DUE ON RECEI,623-688-4029,,Formula for Total??,DCS_20564, ,American Equipment Inc - 20564,Quote,2023-06-01,9864,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-01,DESERT
9862,Ann Halaby,,,,,,DCS_20565,2023-02-02,DCS_6872,9800,,,,,(480) 580-4093,,Formula for Total??,DCS_20565, ,Ann Halaby - 20565,Quote,2023-06-02,9865,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-02,DESERT
9863,Vic's Welding,8376 N. El Mirage Rd. Bldg#3,,El Mirage,AZ,85335,DCS_20566,2023-02-02,DCS_4571,9798,,Victor Valencia,,NET 30,623-925-5696,623-882-3623,Formula for Total??,DCS_20566, ,Vic's Welding - 20566,Quote,2023-06-02,9866,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9864,Skyce Steel Co.,"745 N. Gilbert Rd
Suite 124-363",,Gilbert,AZ,85234,DCS_20567,2023-02-02,DCS_4063,9798,N/A,Dan Allen,,DUE ON RECEI,(602) 237-1085,(602) 237-3332,Formula for Total??,DCS_20567, ,Skyce Steel Co. - 20567,Quote,2023-06-02,9867,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9865,Video West,,,,  ,,DCS_20568,2023-02-02,DCS_6870,9800,,Steve Scally,,,480-222-3180,480-222-3190,Formula for Total??,DCS_20568, ,Video West - 20568,Quote,2023-06-02,9868,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9866,Magnum Engineering Inc.,2439 South 49th Ave,,Phoenix,AZ,85043,DCS_20569,2023-02-02,DCS_2652,9800,Magnum Truck,Darrin Galbreath,,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_20569, ,Magnum Engineering Inc. - 20569,Quote,2023-06-02,9869,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-03,DESERT
9867,Zinter Handling Inc.,,,,  ,,DCS_20570,2023-02-03,DCS_6873,9800,,,,,,,Formula for Total??,DCS_20570, ,Zinter Handling Inc. - 20570,Quote,2023-06-03,9870,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9868,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20571,2023-02-03,DCS_1190,9798,N/A,Eric Bolze,Red,NET 30,(602) 212-9515,(602) 212-9512,Formula for Total??,DCS_20571, ,E2 Innovations - 20571,Quote,2023-06-03,9871,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-03,DESERT
9869,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20572,2023-02-03,DCS_1190,9798,N/A,Eric Bolze,Green,NET 30,(602) 212-9515,(602) 212-9512,Formula for Total??,DCS_20572, ,E2 Innovations - 20572,Quote,2023-06-03,9872,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-03,DESERT
9870,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20573,2023-02-03,DCS_1190,9798,N/A,Eric Bolze,Blue,NET 30,(602) 212-9515,(602) 212-9512,Formula for Total??,DCS_20573, ,E2 Innovations - 20573,Quote,2023-06-03,9873,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-03,DESERT
9871,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20574,2023-02-03,DCS_1190,9798,N/A,Eric Bolze,Yellow,NET 30,(602) 212-9515,(602) 212-9512,Formula for Total??,DCS_20574, ,E2 Innovations - 20574,Quote,2023-06-03,9874,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9872,Phoenix Defense,1405 N Fiesta Blvd,,Gilbert,AZ,85233,DCS_20575,2023-02-03,DCS_6874,9798,,Brittany Reeves,11277 Cerakote,,602-231-8616,,Formula for Total??,DCS_20575, ,Phoenix Defense - 20575,Quote,2023-06-03,9875,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-03,DESERT
9873,Dba Morales Artistic Iron,3525 W Lupine Ave,,Phoenix,AZ,85029,DCS_20576,2023-02-03,DCS_5479,9800,,Victor & Denise,,DUE ON RECEI,602-367-4454(Victor),623-207-7682,Formula for Total??,DCS_20576, ,Dba Morales Artistic Iron - 20576,Quote,2023-06-03,9876,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-03,DESERT
9874,DivInd LLC,"220 E Germann Rd, Ste. 101",,Gilbert,AZ,85297,DCS_20577,2023-02-06,DCS_5640,9800,,Jeff Wilmer,,DUE ON RECEI,480-539-5565,480.393.1950,Formula for Total??,DCS_20577, ,DivInd LLC - 20577,Quote,2023-06-06,9877,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9875,Arizona State Masonry,310 N Pasadena St Unit 101-451,,Gilbert,AZ,85233,DCS_20578,2023-02-06,DCS_6732,9798,,Raul DeAnda,Treeland Vehicle Gates,NET 30,480-753-7646,,Formula for Total??,DCS_20578, ,Arizona State Masonry - 20578,Quote,2023-06-06,9878,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-06,DESERT
9876,Southwest Metalsmiths,5026 E Beverly Road,,Phoenix,AZ,85044,DCS_20579,2023-02-06,DCS_4110,9798,N/A,Julie Shuey,,NET 30,480-495-0772,602.438.8579,Formula for Total??,DCS_20579, ,Southwest Metalsmiths - 20579,Quote,2023-06-06,9879,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9877,S Diamond Steel,4205 W Lower Buckeye Rd,,Phoenix,AZ,85009,DCS_20580,2023-02-06,DCS_3863,9798,N/A,Anthony,2108-STRIPS QUOTE,NET 30,602.455.4310,602.455.4608,Formula for Total??,DCS_20580, ,S Diamond Steel - 20580,Quote,2023-06-06,9880,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-06,DESERT
9878,"Concrete Reinforcements, Inc.",13450 W Peoria Ave.,,Suprise,AZ,85379,DCS_20581,2023-02-06,DCS_6880,9800,,Sherry Rodriguez,,DUE ON RECEI,623-975-2970,623-975-2790,Formula for Total??,DCS_20581, ,"Concrete Reinforcements, Inc. - 20581",Quote,2023-06-06,9881,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-15,DESERT
9879,MillPro Metalworks,5631 S 24th St.,,Phoenix,AZ,85040,DCS_20582,2023-02-06,DCS_6881,9800,,Shirley Allbrook,,DUE ON RECEI,(602) 323-0560,,Formula for Total??,DCS_20582, ,MillPro Metalworks - 20582,Quote,2023-06-06,9882,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9880,Exactitude,755 N. Country Club Drive Ste.5,,Mesa,AZ,85201,DCS_20583,2023-02-06,DCS_6882,9800,,Ericka Sindel,,,480-378-2557,,Formula for Total??,DCS_20583, ,Exactitude - 20583,Quote,2023-06-06,9883,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9881,Sakuú Corp.,"5870 Hellyer Ave., Suite 50",,San Jose,CA,95138,DCS_20585,2023-02-07,DCS_6884,9800,,Avinash Ventrapragada,,,(888) 376-5387,,Formula for Total??,DCS_20585, ,Sakuú Corp. - 20585,Quote,2023-06-07,9884,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-07,DESERT
9882,"Ultimate Shade Alternatives, I","Accounts Payable
Ultimate Shade",,Phoenix,AZ,85283,DCS_20586,2023-02-08,DCS_4519,9798,N/A,Joy Whitfield,Hutton Building Mounts,NET 30,(480) 775-7245,480-491-0858,Formula for Total??,DCS_20586, ,"Ultimate Shade Alternatives, I - 20586",Quote,2023-06-08,9885,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9883,Empire Metal Fabricators,2323 W Encanto Blvd,,Phoenix,AZ,85009,DCS_20587,2023-02-08,DCS_6481,9798,,Sabrina McWilliams,,,602-675-0801,,Formula for Total??,DCS_20587, ,Empire Metal Fabricators - 20587,Quote,2023-06-08,9886,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-03-29,DESERT
9884,Shasta Commercial & Olympic,7525 East Adobe Dr,,Scottsdale,AZ,85255,DCS_20588,2023-02-08,DCS_4017,9798,N/A,Meghan Iverson,,NET 30,(480) 776-0155,(480) 776-0157,Formula for Total??,DCS_20588, ,Shasta Commercial & Olympic - 20588,Quote,2023-06-08,9887,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-08,DESERT
9885,Southwest Metalsmiths,5026 E Beverly Road,,Phoenix,AZ,85044,DCS_20589,2023-02-08,DCS_4110,9798,N/A,Julie Shuey,,NET 30,480-495-0772,602.438.8579,Formula for Total??,DCS_20589, ,Southwest Metalsmiths - 20589,Quote,2023-06-08,9888,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9886,Southwest Metalsmiths,5026 E Beverly Road,,Phoenix,AZ,85044,DCS_20592,2023-02-08,DCS_4110,9798,N/A,Julie Shuey,,NET 30,480-495-0772,602.438.8579,Formula for Total??,DCS_20592, ,Southwest Metalsmiths - 20592,Quote,2023-06-08,9889,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-08,DESERT
9887,Finn,1941-1945 E. Watkins St.,,Phoenix,AZ,85034,DCS_20597,2023-02-09,DCS_1379,9800,N/A,Hugh Miller,,DUE ON RECEI,602-278-4672,,Formula for Total??,DCS_20597, ,Finn - 20597,Quote,2023-06-09,9890,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9888,Flowserve Corporation,5310 Taneytown Pike,,Taneytown,MD,21787,DCS_20598,2023-02-09,DCS_4940,9798,,Roland Holt,TTN-68979 Suction Can RFQ,NET 60,410-756-2602,,Formula for Total??,DCS_20598, ,Flowserve Corporation - 20598,Quote,2023-06-09,9891,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-14,DESERT
9889,Revolution Industrial,5858 W Riggs Rd,,Chandler,AZ,85226,DCS_20599,2023-02-09,DCS_5454,9800,,Ben Villalobos,,DUE ON RECEI,480-577-7743,,Formula for Total??,DCS_20599, ,Revolution Industrial - 20599,Quote,2023-06-09,9892,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-09,DESERT
9890,Evlyn Machining,1602 S. 177th. Ave.,,Goodyear,AZ,85338,DCS_20600,2023-02-09,DCS_6113,9800,,Ray Barry,,DUE ON RECEI,623-469-5699,,Formula for Total??,DCS_20600, ,Evlyn Machining - 20600,Quote,2023-06-09,9893,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9891,E2 Innovations,4001 N. 28th Ave.,,Phoenix,AZ,85017,DCS_20601,2023-02-09,DCS_1190,9800,N/A,Alex,,NET 30,602-212-9515,602-212-9512,Formula for Total??,DCS_20601, ,E2 Innovations - 20601,Quote,2023-06-09,9894,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9892,Magnum Engineering Inc.,2439 South 49th Ave,,Phoenix,AZ,85043,DCS_20602,2023-02-10,DCS_2652,9800,Magnum Truck,Darrin Galbreath,,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_20602, ,Magnum Engineering Inc. - 20602,Quote,2023-06-10,9895,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-13,DESERT
9893,Magnum Engineering Inc.,2439 South 49th Ave,,Phoenix,AZ,85043,DCS_20603,2023-02-10,DCS_2652,9800,Magnum Truck,Darrin Galbreath,,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_20603, ,Magnum Engineering Inc. - 20603,Quote,2023-06-10,9896,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-13,DESERT
9894,Industrial Pipe and Valve Inc.,3407 N 35th Ave,,Phoenix,AZ,85017,DCS_20604,2023-02-10,DCS_6615,9798,,Justin James,,NET 30,602 756 2711,,Formula for Total??,DCS_20604, ,Industrial Pipe and Valve Inc. - 20604,Quote,2023-06-10,9897,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-10,DESERT
9895,Atlis Motor Vehicles,1828 N Higley Rd #116,,Mesa,AZ,85205,DCS_20607,2023-02-13,DCS_6760,9798,,John Reardon,,DUE ON RECEI,917-697-8192,,Formula for Total??,DCS_20607, ,Atlis Motor Vehicles - 20607,Quote,2023-06-13,9898,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9896,Industrial Pipe and Valve Inc.,3407 N 35th Ave,,Phoenix,AZ,85017,DCS_20608,2023-02-13,DCS_6615,9798,,Justin James,,NET 30,602 756 2711,,Formula for Total??,DCS_20608, ,Industrial Pipe and Valve Inc. - 20608,Quote,2023-06-13,9899,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-13,DESERT
9897,Urbix Inc.,3110 N. Greenfield Road,,Mesa,AZ,85215,DCS_20609,2023-02-13,DCS_5760,9798,,Grant Parker,Thermowell,DUE ON RECEI,,,Formula for Total??,DCS_20609, ,Urbix Inc. - 20609,Quote,2023-06-13,9900,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-13,DESERT
9898,Empire Metals Products,2037 W. Ironwood Dr.,,Phoenix,AZ,85021,DCS_20610,2023-02-13,DCS_1271,9800,N/A,Dylan Foster,,NET 30,602-424-9980,,Formula for Total??,DCS_20610, ,Empire Metals Products - 20610,Quote,2023-06-13,9901,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9899,Solido LLC,2540 N 35th Ave #7,,Phoenix,AZ,85009,DCS_20613,2023-02-13,DCS_5523,9798,,Estevan Medina,24 North,DUE ON RECEI,,,Formula for Total??,DCS_20613, ,Solido LLC - 20613,Quote,2023-06-13,9902,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9900,Phoenix Defense,1405 N Fiesta Blvd,,Gilbert,AZ,85233,DCS_20614,2023-02-14,DCS_6874,9798,,Brittany Reeves,RFQ 11277-02 - Cerakote,,602-231-8616,,Formula for Total??,DCS_20614, ,Phoenix Defense - 20614,Quote,2023-06-14,9903,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-14,DESERT
9901,"Phoenix Pumps, Inc.",5100 S. 36th Street,,,  ,,DCS_20615,2023-02-14,DCS_3386,9798,N/A,Sonja Harrington,1050369,NET 30,(602) 232-2994,(602) 232-2996,Formula for Total??,DCS_20615, ,"Phoenix Pumps, Inc. - 20615",Quote,2023-06-14,9904,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-14,DESERT
9902,Spartan Truck Company Inc,1441 N. V.I.P. Blvd,,Casa Grande,AZ,85122,DCS_20616,2023-02-14,DCS_5506,9798,,Ryan Gamboa,,NET 30,602-560-3196,602-560-3194,Formula for Total??,DCS_20616, ,Spartan Truck Company Inc - 20616,Quote,2023-06-14,9905,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9903,Denali Metal Works,"450 E. Pima Street, #2",,Phoenix,AZ,85004,DCS_20617,2023-02-14,DCS_1073,9798,N/A,Julie Worthington,,DUE ON RECEI,(602) 606-7658,(602) 606-7517,Formula for Total??,DCS_20617, ,Denali Metal Works - 20617,Quote,2023-06-14,9906,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9904,Revolution Industrial,5858 W Riggs Rd,,Chandler,AZ,85226,DCS_20618,2023-02-14,DCS_5454,9800,,Robert Konkol,,DUE ON RECEI,480-993-6699,,Formula for Total??,DCS_20618, ,Revolution Industrial - 20618,Quote,2023-06-14,9907,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9905,United Screen Printing Inc,3217 E Shea Blvd.,,Phoenix,AZ,85028,DCS_20619,2023-02-14,DCS_5771,9800,,Bryan Hayes,,DUE ON RECEI,602-470-8204,,Formula for Total??,DCS_20619, ,United Screen Printing Inc - 20619,Quote,2023-06-14,9908,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9906,Phoenix Defense,1405 N Fiesta Blvd,,Gilbert,AZ,85233,DCS_20620,2023-02-15,DCS_6874,9798,,Brittany Reeves,RFQ 21423 - BLK CERAKOTE,,602-231-8616,,Formula for Total??,DCS_20620, ,Phoenix Defense - 20620,Quote,2023-06-15,9909,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
9907,"Cal-Fasteners, Inc.",4300 E Miraloma Ave,,Anaheim,CA,92807,DCS_20621,2023-02-15,DCS_6889,9798,,Andrea Regan,Valve Pins,NET 30,714-854-1715,,Formula for Total??,DCS_20621, ,"Cal-Fasteners, Inc. - 20621",Quote,2023-06-15,9910,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2023-02-28,DESERT
